2020/03/17 17:01:24.884492,ETH/BTC,ask,0.02204899,0.4
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.02205152,0.00623928
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.02205403,508.55
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.0220972,0.01263333
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.02210103,0.00019101
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.02210226,0.086064
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.02210654,29.79106636
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.02210655,6.90840309
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.02210752,1.24905905
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.0221428,0.01274004
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.02215,0.0697053
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.0221597,0.4
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.02216178,0.00620832
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.02218591,1.37396496
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.0221898,0.01286127
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.02222318,0.0092
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.02222991,0.5
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.02223142,0.086064
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.022234,0.19992
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.02224422,0.05
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.02225,0.05746774
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.02226116,0.12491728
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.02226117,0.05
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.02226156,0.68965079
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.02226177,0.05
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.02226431,1.51136146
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.02227,1.
2020/03/17 17:01:24.884492,ETH/BTC,ask,0.02227042,0.4
2020/03/17 17:01:24.884492,DOGE/BTC,bid,0.0000003,29468687.918283
2020/03/17 17:01:24.884492,DOGE/BTC,bid,0.00000029,29354859.324531
2020/03/17 17:01:24.884492,DOGE/BTC,bid,0.00000028,33183658.838306
2020/03/17 17:01:24.884492,DOGE/BTC,bid,0.00000027,70492155.16241
2020/03/17 17:01:24.884492,DOGE/BTC,bid,0.00000026,47973630.799864
2020/03/17 17:01:24.884492,DOGE/BTC,bid,0.00000025,54375270.29956
2020/03/17 17:01:24.884492,DOGE/BTC,bid,0.00000024,43578159.041355
2020/03/17 17:01:24.884492,DOGE/BTC,bid,0.00000023,55039906.016943
2020/03/17 17:01:24.884492,DOGE/BTC,bid,0.00000022,35101189.028424
2020/03/17 17:01:24.884492,DOGE/BTC,bid,0.00000021,17487929.456232
2020/03/17 17:01:24.884492,DOGE/BTC,bid,0.0000002,23948681.085421
2020/03/17 17:01:24.884492,DOGE/BTC,bid,0.00000019,9908337.0918123
2020/03/17 17:01:24.884492,DOGE/BTC,bid,0.00000018,17140674.938161
2020/03/17 17:01:24.884492,DOGE/BTC,bid,0.00000017,10816395.006882
